customer_key,customer_id
13374,CID1808194
13375,CID1808216
13376,CID1808250
13377,CID1808304
13378,CID1808404
13379,CID1808465
13380,CID1808553
13381,CID1808700
13382,CID1808717
13383,CID1808828
13384,CID1808920
13385,CID1809047
13386,CID1809049
13387,CID1809050
13388,CID1809191
13389,CID1809266
13390,CID1809325
13391,CID1809433
13392,CID1809439
13393,CID1809491
13394,CID1809495
13395,CID1809542
13396,CID1809555
13397,CID1809610
13398,CID1809688
13399,CID1809770
13400,CID1809795
13401,CID1809820
13402,CID1809856
13403,CID1809861
13404,CID1809894
13405,CID1809941
13406,CID1810077
13407,CID1810125
13408,CID1810194
13409,CID1810228
13410,CID1810271
13411,CID1810300
13412,CID1810318
13413,CID1810395
13414,CID1810487
13415,CID1810515
13416,CID1810517
13417,CID1810556
13418,CID1810569
13419,CID1810581
13420,CID1810620
13421,CID1810696
13422,CID1810707
13423,CID1810744
13424,CID1810768
13425,CID1810893
13426,CID1810924
13427,CID1811022
13428,CID1811107
13429,CID1811112
13430,CID1811138
13431,CID1811180
13432,CID1811283
13433,CID1811385
13434,CID1811468
13435,CID1811469
13436,CID1811561
13437,CID1811591
13438,CID1811596
13439,CID1811687
13440,CID1811754
13441,CID1811759
13442,CID1811766
13443,CID1811823
13444,CID1811835
13445,CID1811849
13446,CID1811999
13447,CID1812010
13448,CID1812092
13449,CID1812151
13450,CID1812189
13451,CID1812197
13452,CID1812202
13453,CID1812233
13454,CID1812277
13455,CID1812360
13456,CID1812374
13457,CID1812386
13458,CID1812484
13459,CID1812494
13460,CID1812552
13461,CID1812702
13462,CID1812713
13463,CID1812728
13464,CID1812782
13465,CID1812787
13466,CID1812789
13467,CID1812956
13468,CID1813081
13469,CID1813175
13470,CID1813219
13471,CID1813351
13472,CID1813384
13473,CID1813420
13474,CID1813449
13475,CID1813471
13476,CID1813843
13477,CID1813845
13478,CID1813927
13479,CID1814194
13480,CID1814268
13481,CID1814329
13482,CID1814331
13483,CID1814447
13484,CID1814540
13485,CID1814570
13486,CID1814580
13487,CID1814738
13488,CID1814739
13489,CID1814753
13490,CID1814809
13491,CID1814826
13492,CID1814884
13493,CID1814997
13494,CID1815000
13495,CID1815014
13496,CID1815078
13497,CID1815125
13498,CID1815192
13499,CID1815198
13500,CID1815509
13501,CID1815586
13502,CID1815707
13503,CID1815759
13504,CID1815891
13505,CID1815927
13506,CID1815943
13507,CID1815951
13508,CID1816027
13509,CID1816035
13510,CID1816092
13511,CID1816211
13512,CID1816219
13513,CID1816229
13514,CID1816325
13515,CID1816352
13516,CID1816374
13517,CID1816376
13518,CID1816407
13519,CID1816429
13520,CID1816553
13521,CID1816645
13522,CID1816753
13523,CID1816905
13524,CID1816974
13525,CID1816977
13526,CID1817087
13527,CID1817219
13528,CID1817271
13529,CID1817307
13530,CID1817308
13531,CID1817310
13532,CID1817337
13533,CID1817419
13534,CID1817441
13535,CID1817473
13536,CID1817509
13537,CID1817511
13538,CID1817684
13539,CID1817745
13540,CID1817764
13541,CID1817788
13542,CID1817883
13543,CID1817916
13544,CID1817938
13545,CID1818007
13546,CID1818080
13547,CID1818083
13548,CID1818088
13549,CID1818099
13550,CID1818206
13551,CID1818229
13552,CID1818257
13553,CID1818466
13554,CID1818503
13555,CID1818733
13556,CID1818755
13557,CID1818836
13558,CID1818914
13559,CID1818958
13560,CID1819005
13561,CID1819006
13562,CID1819033
13563,CID1819041
13564,CID1819152
13565,CID1819368
13566,CID1819481
13567,CID1819687
13568,CID1819823
13569,CID1819910
13570,CID1819944
13571,CID1819987
13572,CID1819989
13573,CID1820040
13574,CID1820044
13575,CID1820065
13576,CID1820107
13577,CID1820133
13578,CID1820157
13579,CID1820160
13580,CID1820353
13581,CID1820384
13582,CID1820388
13583,CID1820451
13584,CID1820591
13585,CID1820606
13586,CID1820621
13587,CID1820696
13588,CID1820750
13589,CID1820884
13590,CID1820939
13591,CID1821001
13592,CID1821019
13593,CID1821022
13594,CID1821101
13595,CID1821155
13596,CID1821248
13597,CID1821269
13598,CID1821271
13599,CID1821364
13600,CID1821573
13601,CID1821779
13602,CID1821783
13603,CID1821808
13604,CID1821895
13605,CID1821918
13606,CID1822003
13607,CID1822023
13608,CID1822035
13609,CID1822075
13610,CID1822099
13611,CID1822127
13612,CID1822263
13613,CID1822385
13614,CID1822499
13615,CID1822580
13616,CID1822645
13617,CID1822680
13618,CID1822709
13619,CID1822714
13620,CID1822716
13621,CID1822768
13622,CID1822769
13623,CID1822786
13624,CID1822902
13625,CID1822968
13626,CID1822971
13627,CID1823037
13628,CID1823084
13629,CID1823091
13630,CID1823095
13631,CID1823121
13632,CID1823337
13633,CID1823373
13634,CID1823617
13635,CID1823620
13636,CID1823691
13637,CID1823720
13638,CID1823742
13639,CID1823750
13640,CID1823764
13641,CID1823774
13642,CID1823861
13643,CID1823887
13644,CID1824000
13645,CID1824017
13646,CID1824020
13647,CID1824062
13648,CID1824132
13649,CID1824210
13650,CID1824316
13651,CID1824364
13652,CID1824431
13653,CID1824455
13654,CID1824493
13655,CID1824554
13656,CID1824604
13657,CID1824606
13658,CID1824849
13659,CID1824859
13660,CID1825007
13661,CID1825017
13662,CID1825129
13663,CID1825185
13664,CID1825303
13665,CID1825333
13666,CID1825676
13667,CID1825877
13668,CID1825898
13669,CID1825935
13670,CID1825965
13671,CID1826098
13672,CID1826182
13673,CID1826193
13674,CID1826254
13675,CID1826264
13676,CID1826301
13677,CID1826386
13678,CID1826452
13679,CID1826475
13680,CID1826526
13681,CID1826591
13682,CID1826774
13683,CID1826830
13684,CID1826852
13685,CID1826916
13686,CID1827094
13687,CID1827195
13688,CID1827240
13689,CID1827260
13690,CID1827273
13691,CID1827402
13692,CID1827412
13693,CID1827478
13694,CID1827493
13695,CID1827534
13696,CID1827595
13697,CID1827681
13698,CID1827768
13699,CID1827772
13700,CID1827802
13701,CID1827836
13702,CID1827900
13703,CID1827915
13704,CID1827926
13705,CID1827962
13706,CID1828002
13707,CID1828013
13708,CID1828027
13709,CID1828064
13710,CID1828073
13711,CID1828207
13712,CID1828267
13713,CID1828282
13714,CID1828292
13715,CID1828376
13716,CID1828411
13717,CID1828432
13718,CID1828434
13719,CID1828554
13720,CID1828594
13721,CID1828645
13722,CID1828699
13723,CID1828774
13724,CID1828845
13725,CID1828860
13726,CID1828867
13727,CID1828922
13728,CID1828929
13729,CID1828932
13730,CID1828975
13731,CID1829020
13732,CID1829081
13733,CID1829087
13734,CID1829227
13735,CID1829251
13736,CID1829327
13737,CID1829440
13738,CID1829509
13739,CID1829616
13740,CID1829991
13741,CID1830005
13742,CID1830121
13743,CID1830139
13744,CID1830142
13745,CID1830298
13746,CID1830310
13747,CID1830399
13748,CID1830537
13749,CID1830635
13750,CID1830744
13751,CID1830855
13752,CID1831089
13753,CID1831129
13754,CID1831405
13755,CID1831408
13756,CID1831466
13757,CID1831495
13758,CID1831526
13759,CID1831541
13760,CID1831571
13761,CID1831650
13762,CID1831657
13763,CID1831683
13764,CID1831725
13765,CID1831806
13766,CID1831987
13767,CID1832001
13768,CID1832038
13769,CID1832149
13770,CID1832188
13771,CID1832312
13772,CID1832459
13773,CID1832478
13774,CID1832503
13775,CID1832546
13776,CID1832557
13777,CID1832559
13778,CID1832564
13779,CID1832611
13780,CID1832620
13781,CID1832640
13782,CID1832775
13783,CID1832825
13784,CID1832948
13785,CID1832974
13786,CID1832976
13787,CID1833006
13788,CID1833204
13789,CID1833212
13790,CID1833223
13791,CID1833269
13792,CID1833297
13793,CID1833358
13794,CID1833399
13795,CID1833413
13796,CID1833638
13797,CID1833655
13798,CID1833718
13799,CID1833806
13800,CID1833880
13801,CID1834060
13802,CID1834140
13803,CID1834141
13804,CID1834170
13805,CID1834174
13806,CID1834257
13807,CID1834361
13808,CID1834408
13809,CID1834473
13810,CID1834507
13811,CID1834539
13812,CID1834541
13813,CID1834648
13814,CID1834650
13815,CID1834659
13816,CID1834670
13817,CID1834671
13818,CID1834735
13819,CID1834748
13820,CID1834799
13821,CID1834934
13822,CID1835017
13823,CID1835025
13824,CID1835046
13825,CID1835099
13826,CID1835140
13827,CID1835146
13828,CID1835180
13829,CID1835217
13830,CID1835621
13831,CID1835635
13832,CID1835752
13833,CID1835787
13834,CID1835790
13835,CID1835847
13836,CID1835932
13837,CID1836080
13838,CID1836088
13839,CID1836227
13840,CID1836399
13841,CID1836435
13842,CID1836661
13843,CID1836917
13844,CID1836979
13845,CID1837146
13846,CID1837251
13847,CID1837347
13848,CID1837475
13849,CID1837528
13850,CID1837544
13851,CID1837927
13852,CID1838091
13853,CID1838092
13854,CID1838094
13855,CID1838221
13856,CID1838231
13857,CID1838315
13858,CID1838371
13859,CID1838376
13860,CID1838649
13861,CID1838778
13862,CID1838919
13863,CID1839033
13864,CID1839153
13865,CID1839226
13866,CID1839270
13867,CID1839471
13868,CID1839541
13869,CID1839560
13870,CID1839577
13871,CID1839593
13872,CID1839612
13873,CID1839784
13874,CID1839818
13875,CID1839843
13876,CID1839880
13877,CID1839904
13878,CID1840016
13879,CID1840021
13880,CID1840036
13881,CID1840178
13882,CID1840204
13883,CID1840267
13884,CID1840289
13885,CID1840305
13886,CID1840327
13887,CID1840464
13888,CID1840580
13889,CID1840581
13890,CID1840620
13891,CID1840737
13892,CID1840750
13893,CID1840781
13894,CID1840857
13895,CID1841129
13896,CID1841134
13897,CID1841213
13898,CID1841484
13899,CID1841546
13900,CID1841648
13901,CID1841652
13902,CID1841760
13903,CID1841780
13904,CID1841784
13905,CID1841796
13906,CID1841846
13907,CID1841958
13908,CID1841997
13909,CID1842062
13910,CID1842111
13911,CID1842179
13912,CID1842194
13913,CID1842204
13914,CID1842390
13915,CID1842418
13916,CID1842431
13917,CID1842509
13918,CID1842670
13919,CID1842683
13920,CID1842723
13921,CID1842743
13922,CID1842816
13923,CID1842831
13924,CID1842895
13925,CID1843001
13926,CID1843023
13927,CID1843125
13928,CID1843163
13929,CID1843214
13930,CID1843309
13931,CID1843317
13932,CID1843322
13933,CID1843539
13934,CID1843545
13935,CID1843655
13936,CID1843693
13937,CID1843753
13938,CID1843824
13939,CID1843880
13940,CID1843897
13941,CID1843911
13942,CID1843987
13943,CID1844065
13944,CID1844073
13945,CID1844106
13946,CID1844122
13947,CID1844240
13948,CID1844273
13949,CID1844298
13950,CID1844414
13951,CID1844431
13952,CID1844437
13953,CID1844472
13954,CID1844547
13955,CID1844632
13956,CID1844644
13957,CID1844700
13958,CID1844703
13959,CID1844802
13960,CID1844830
13961,CID1844851
13962,CID1844856
13963,CID1844869
13964,CID1844920
13965,CID1845059
13966,CID1845087
13967,CID1845114
13968,CID1845132
13969,CID1845195
13970,CID1845214
13971,CID1845262
13972,CID1845332
13973,CID1845413
13974,CID1845426
13975,CID1845441
13976,CID1845474
13977,CID1845519
13978,CID1845670
13979,CID1845686
13980,CID1845814
13981,CID1845855
13982,CID1845924
13983,CID1845927
13984,CID1845929
13985,CID1845980
13986,CID1845983
13987,CID1846013
13988,CID1846028
13989,CID1846039
13990,CID1846053
13991,CID1846063
13992,CID1846093
13993,CID1846143
13994,CID1846154
13995,CID1846255
13996,CID1846303
13997,CID1846375
13998,CID1846411
13999,CID1846531
14000,CID1846539
14001,CID1846550
14002,CID1846595
14003,CID1846645
14004,CID1846669
14005,CID1846804
14006,CID1846811
14007,CID1846965
14008,CID1847070
14009,CID1847075
14010,CID1847155
14011,CID1847200
14012,CID1847212
14013,CID1847265
14014,CID1847309
14015,CID1847322
14016,CID1847438
14017,CID1847478
14018,CID1847479
14019,CID1847494
14020,CID1847624
14021,CID1847683
14022,CID1847689
14023,CID1847716
14024,CID1847750
14025,CID1847765
14026,CID1847802
14027,CID1847804
14028,CID1847962
14029,CID1848015
14030,CID1848071
14031,CID1848112
14032,CID1848137
14033,CID1848255
14034,CID1848333
14035,CID1848379
14036,CID1848421
14037,CID1848518
14038,CID1848625
14039,CID1848691
14040,CID1848871
14041,CID1848925
14042,CID1848995
14043,CID1849028
14044,CID1849068
14045,CID1849095
14046,CID1849125
14047,CID1849149
14048,CID1849170
14049,CID1849174
14050,CID1849280
14051,CID1849291
14052,CID1849529
14053,CID1849644
14054,CID1849795
14055,CID1849808
14056,CID1849837
14057,CID1850015
14058,CID1850019
14059,CID1850073
14060,CID1850088
14061,CID1850173
14062,CID1850184
14063,CID1850260
14064,CID1850345
14065,CID1850378
14066,CID1850386
14067,CID1850466
14068,CID1850542
14069,CID1850602
14070,CID1850629
14071,CID1850729
14072,CID1850785
14073,CID1850799
14074,CID1850862
14075,CID1850906
14076,CID1851002
14077,CID1851025
14078,CID1851132
14079,CID1851168
14080,CID1851318
14081,CID1851337
14082,CID1851430
14083,CID1851579
14084,CID1851618
14085,CID1851667
14086,CID1851736
14087,CID1851738
14088,CID1851743
14089,CID1851874
14090,CID1851929
14091,CID1852002
14092,CID1852046
14093,CID1852052
14094,CID1852088
14095,CID1852096
14096,CID1852129
14097,CID1852157
14098,CID1852184
14099,CID1852187
14100,CID1852242
14101,CID1852309
14102,CID1852441
14103,CID1852515
14104,CID1852534
14105,CID1852611
14106,CID1852671
14107,CID1852810
14108,CID1852939
14109,CID1853004
14110,CID1853008
14111,CID1853123
14112,CID1853327
14113,CID1853376
14114,CID1853470
14115,CID1853524
14116,CID1853535
14117,CID1853583
14118,CID1853588
14119,CID1853616
14120,CID1853652
14121,CID1853658
14122,CID1853705
14123,CID1853760
14124,CID1853790
14125,CID1853841
14126,CID1853856
14127,CID1853872
14128,CID1853934
14129,CID1853951
14130,CID1853988
14131,CID1854065
14132,CID1854140
14133,CID1854170
14134,CID1854364
14135,CID1854440
14136,CID1854534
14137,CID1854545
14138,CID1854562
14139,CID1854636
14140,CID1854651
14141,CID1854670
14142,CID1854718
14143,CID1854760
14144,CID1854834
14145,CID1854851
14146,CID1854949
14147,CID1855004
14148,CID1855175
14149,CID1855204
14150,CID1855258
14151,CID1855264
14152,CID1855408
14153,CID1855465
14154,CID1855598
14155,CID1855600
14156,CID1855752
14157,CID1855801
14158,CID1855891
14159,CID1855906
14160,CID1855977
14161,CID1856039
14162,CID1856111
14163,CID1856184
14164,CID1856212
14165,CID1856368
14166,CID1856414
14167,CID1856499
14168,CID1856576
14169,CID1856677
14170,CID1856695
14171,CID1856708
14172,CID1856758
14173,CID1856864
14174,CID1856890
14175,CID1857003
14176,CID1857019
14177,CID1857056
14178,CID1857060
14179,CID1857140
14180,CID1857268
14181,CID1857294
14182,CID1857341
14183,CID1857342
14184,CID1857370
14185,CID1857394
14186,CID1857414
14187,CID1857574
14188,CID1857678
14189,CID1857729
14190,CID1858048
14191,CID1858067
14192,CID1858107
14193,CID1858163
14194,CID1858196
14195,CID1858204
14196,CID1858209
14197,CID1858217
14198,CID1858218
14199,CID1858219
14200,CID1858465
14201,CID1858492
14202,CID1858562
14203,CID1858569
14204,CID1858637
14205,CID1858766
14206,CID1858807
14207,CID1858900
14208,CID1859004
14209,CID1859007
14210,CID1859021
14211,CID1859024
14212,CID1859079
14213,CID1859106
14214,CID1859169
14215,CID1859237
14216,CID1859260
14217,CID1859273
14218,CID1859285
14219,CID1859322
14220,CID1859338
14221,CID1859368
14222,CID1859373
14223,CID1859432
14224,CID1859515
14225,CID1859635
14226,CID1859681
14227,CID1859691
14228,CID1859730
14229,CID1859780
14230,CID1859796
14231,CID1859845
14232,CID1859861
14233,CID1859892
14234,CID1859897
14235,CID1859975
14236,CID1860034
14237,CID1860049
14238,CID1860123
14239,CID1860177
14240,CID1860202
14241,CID1860205
14242,CID1860209
14243,CID1860216
14244,CID1860294
14245,CID1860363
14246,CID1860494
14247,CID1860853
14248,CID1860977
14249,CID1861077
14250,CID1861199
14251,CID1861216
14252,CID1861278
14253,CID1861439
14254,CID1861673
14255,CID1861703
14256,CID1861723
14257,CID1861798
14258,CID1861933
14259,CID1861960
14260,CID1861965
14261,CID1862020
14262,CID1862088
14263,CID1862113
14264,CID1862128
14265,CID1862194
14266,CID1862217
14267,CID1862294
14268,CID1862313
14269,CID1862408
14270,CID1862437
14271,CID1862530
14272,CID1862552
14273,CID1862560
14274,CID1862648
14275,CID1862798
14276,CID1862840
14277,CID1862924
14278,CID1862937
14279,CID1862938
14280,CID1862975
14281,CID1862982
14282,CID1863050
14283,CID1863076
14284,CID1863150
14285,CID1863222
14286,CID1863236
14287,CID1863359
14288,CID1863391
14289,CID1863393
14290,CID1863506
14291,CID1863584
14292,CID1863616
14293,CID1863668
14294,CID1863771
14295,CID1863868
14296,CID1863926
14297,CID1864001
14298,CID1864008
14299,CID1864046
14300,CID1864080
14301,CID1864222
14302,CID1864235
14303,CID1864312
14304,CID1864416
14305,CID1864457
14306,CID1864458
14307,CID1864570
14308,CID1864590
14309,CID1864643
14310,CID1864734
14311,CID1864826
14312,CID1864894
14313,CID1864967
14314,CID1865011
14315,CID1865203
14316,CID1865207
14317,CID1865354
14318,CID1865438
14319,CID1865486
14320,CID1865580
14321,CID1865701
14322,CID1865705
14323,CID1865721
14324,CID1865753
14325,CID1865820
14326,CID1865833
14327,CID1865834
14328,CID1865888
14329,CID1866174
14330,CID1866176
14331,CID1866214
14332,CID1866224
14333,CID1866257
14334,CID1866415
14335,CID1866467
14336,CID1866546
14337,CID1866561
14338,CID1866583
14339,CID1866672
14340,CID1866698
14341,CID1866784
14342,CID1866847
14343,CID1866868
14344,CID1866869
14345,CID1866884
14346,CID1866991
14347,CID1867078
14348,CID1867085
14349,CID1867144
14350,CID1867239
14351,CID1867267
14352,CID1867313
14353,CID1867409
14354,CID1867417
14355,CID1867434
14356,CID1867460
14357,CID1867596
14358,CID1867604
14359,CID1867642
14360,CID1867680
14361,CID1867711
14362,CID1867830
14363,CID1867845
14364,CID1867890
14365,CID1867892
14366,CID1867900
14367,CID1867951
14368,CID1868015
14369,CID1868158
14370,CID1868315
14371,CID1868342
14372,CID1868411
14373,CID1868442
14374,CID1868481
14375,CID1868486
14376,CID1868553
14377,CID1868593
14378,CID1868596
14379,CID1868762
14380,CID1868964
14381,CID1869012
14382,CID1869061
14383,CID1869135
14384,CID1869151
14385,CID1869259
14386,CID1869420
14387,CID1869445
14388,CID1869489
14389,CID1869551
14390,CID1869632
14391,CID1869648
14392,CID1869761
14393,CID1869800
14394,CID1869853
14395,CID1869855
14396,CID1869921
14397,CID1869992
14398,CID1870089
14399,CID1870147
14400,CID1870173
14401,CID1870248
14402,CID1870271
14403,CID1870321
14404,CID1870496
14405,CID1870536
14406,CID1870585
14407,CID1870650
14408,CID1870654
14409,CID1870677
14410,CID1870835
14411,CID1870950
14412,CID1870958
14413,CID1870982
14414,CID1871043
14415,CID1871101
14416,CID1871138
14417,CID1871168
14418,CID1871236
14419,CID1871274
14420,CID1871420
14421,CID1871518
14422,CID1871624
14423,CID1871627
14424,CID1871758
14425,CID1871805
14426,CID1871874
14427,CID1871980
14428,CID1872089
14429,CID1872139
14430,CID1872140
14431,CID1872182
14432,CID1872238
14433,CID1872269
14434,CID1872282
14435,CID1872291
14436,CID1872306
14437,CID1872340
14438,CID1872443
14439,CID1872467
14440,CID1872535
14441,CID1872577
14442,CID1872627
14443,CID1872736
14444,CID1872919
14445,CID1873136
14446,CID1873150
14447,CID1873241
14448,CID1873242
14449,CID1873297
14450,CID1873354
14451,CID1873359
14452,CID1873474
14453,CID1873507
14454,CID1873564
14455,CID1873569
14456,CID1873578
14457,CID1873624
14458,CID1873810
14459,CID1873829
14460,CID1873878
14461,CID1874154
14462,CID1874166
14463,CID1874183
14464,CID1874189
14465,CID1874269
14466,CID1874321
14467,CID1874335
14468,CID1874405
14469,CID1874411
14470,CID1874466
14471,CID1874476
14472,CID1874484
14473,CID1874505
14474,CID1874567
14475,CID1874572
14476,CID1874671
14477,CID1874718
14478,CID1874746
14479,CID1874900
14480,CID1874982
14481,CID1875004
14482,CID1875093
14483,CID1875154
14484,CID1875171
14485,CID1875196
14486,CID1875218
14487,CID1875248
14488,CID1875450
14489,CID1875497
14490,CID1875498
14491,CID1875510
14492,CID1875574
14493,CID1875661
14494,CID1875812
14495,CID1875917
14496,CID1875994
14497,CID1876060
14498,CID1876077
14499,CID1876087
14500,CID1876108
14501,CID1876137
14502,CID1876159
14503,CID1876166
14504,CID1876189
14505,CID1876238
14506,CID1876239
14507,CID1876305
14508,CID1876339
14509,CID1876438
14510,CID1876499
14511,CID1876747
14512,CID1876751
14513,CID1876855
14514,CID1876920
14515,CID1876937
14516,CID1877074
14517,CID1877082
14518,CID1877150
14519,CID1877270
14520,CID1877343
14521,CID1877449
14522,CID1877456
14523,CID1877460
14524,CID1877537
14525,CID1877554
14526,CID1877568
14527,CID1877603
14528,CID1877652
14529,CID1877684
14530,CID1877750
14531,CID1877826
14532,CID1878042
14533,CID1878092
14534,CID1878169
14535,CID1878170
14536,CID1878401
14537,CID1878486
14538,CID1878540
14539,CID1878606
14540,CID1878649
14541,CID1878654
14542,CID1878656
14543,CID1878718
14544,CID1878757
14545,CID1878803
14546,CID1878807
14547,CID1878888
14548,CID1878954
14549,CID1879029
14550,CID1879039
14551,CID1879081
14552,CID1879164
14553,CID1879239
14554,CID1879275
14555,CID1879314
14556,CID1879351
14557,CID1879378
14558,CID1879429
14559,CID1879515
14560,CID1879608
14561,CID1879634
14562,CID1879667
14563,CID1879729
14564,CID1879738
14565,CID1879799
14566,CID1879858
14567,CID1879864
14568,CID1879889
14569,CID1879897
14570,CID1879930
14571,CID1879990
14572,CID1880085
14573,CID1880152
14574,CID1880166
14575,CID1880361
14576,CID1880399
14577,CID1880402
14578,CID1880409
14579,CID1880412
14580,CID1880420
14581,CID1880465
14582,CID1880481
14583,CID1880496
14584,CID1880505
14585,CID1880651
14586,CID1880664
14587,CID1880679
14588,CID1880691
14589,CID1880703
14590,CID1880742
14591,CID1880781
14592,CID1880793
14593,CID1881014
14594,CID1881025
14595,CID1881038
14596,CID1881111
14597,CID1881243
14598,CID1881340
14599,CID1881376
14600,CID1881518
14601,CID1881524
14602,CID1881614
14603,CID1881642
14604,CID1881651
14605,CID1881689
14606,CID1881697
14607,CID1881797
14608,CID1881802
14609,CID1881839
14610,CID1881876
14611,CID1881988
14612,CID1882008
14613,CID1882029
14614,CID1882044
14615,CID1882128
14616,CID1882197
14617,CID1882226
14618,CID1882338
14619,CID1882344
14620,CID1882353
14621,CID1882426
14622,CID1882526
14623,CID1882550
14624,CID1882606
14625,CID1882633
14626,CID1882674
14627,CID1882759
14628,CID1882787
14629,CID1882791
14630,CID1882794
14631,CID1882852
14632,CID1882858
14633,CID1882886
14634,CID1882925
14635,CID1882926
14636,CID1882952
14637,CID1882969
14638,CID1883014
14639,CID1883031
14640,CID1883039
14641,CID1883057
14642,CID1883295
14643,CID1883395
14644,CID1883427
14645,CID1883465
14646,CID1883571
14647,CID1883728
14648,CID1883740
14649,CID1883741
14650,CID1883886
14651,CID1883961
14652,CID1883971
14653,CID1883976
14654,CID1884033
14655,CID1884042
14656,CID1884060
14657,CID1884097
14658,CID1884213
14659,CID1884376
14660,CID1884441
14661,CID1884532
14662,CID1884562
14663,CID1884768
14664,CID1884794
14665,CID1884997
14666,CID1885065
14667,CID1885078
14668,CID1885288
14669,CID1885467
14670,CID1885475
14671,CID1885492
14672,CID1885560
14673,CID1885572
14674,CID1885684
14675,CID1885705
14676,CID1885741
14677,CID1885779
14678,CID1885854
14679,CID1886110
14680,CID1886183
14681,CID1886421
14682,CID1886436
14683,CID1886510
14684,CID1886545
14685,CID1886596
14686,CID1886623
14687,CID1886699
14688,CID1886707
14689,CID1886725
14690,CID1886797
14691,CID1886897
14692,CID1886930
14693,CID1886968
14694,CID1887059
14695,CID1887198
14696,CID1887206
14697,CID1887283
14698,CID1887301
14699,CID1887368
14700,CID1887406
14701,CID1887431
14702,CID1887463
14703,CID1887472
14704,CID1887722
14705,CID1887884
14706,CID1888008
14707,CID1888264
14708,CID1888292
14709,CID1888326
14710,CID1888364
14711,CID1888367
14712,CID1888411
14713,CID1888443
14714,CID1888513
14715,CID1888530
14716,CID1888560
14717,CID1888657
14718,CID1888702
14719,CID1888731
14720,CID1888796
14721,CID1888914
14722,CID1888996
14723,CID1889141
14724,CID1889181
14725,CID1889234
14726,CID1889473
14727,CID1889489
14728,CID1889506
14729,CID1889541
14730,CID1889592
14731,CID1889638
14732,CID1889645
14733,CID1889689
14734,CID1889702
14735,CID1889734
14736,CID1889737
14737,CID1889749
14738,CID1889826
14739,CID1889927
14740,CID1889952
14741,CID1889991
14742,CID1890015
14743,CID1890095
14744,CID1890232
14745,CID1890385
14746,CID1890431
14747,CID1890548
14748,CID1890553
14749,CID1890818
14750,CID1890844
14751,CID1890872
14752,CID1890897
14753,CID1890925
14754,CID1890931
14755,CID1890957
14756,CID1890976
14757,CID1891018
14758,CID1891031
14759,CID1891072
14760,CID1891074
14761,CID1891095
14762,CID1891168
14763,CID1891301
14764,CID1891384
14765,CID1891412
14766,CID1891527
14767,CID1891565
14768,CID1891606
14769,CID1891694
14770,CID1891745
14771,CID1891898
14772,CID1891983
14773,CID1892066
14774,CID1892122
14775,CID1892222
14776,CID1892340
14777,CID1892461
14778,CID1892630
14779,CID1892691
14780,CID1892724
14781,CID1892787
14782,CID1892912
14783,CID1892944
14784,CID1892950
14785,CID1892970
14786,CID1893035
14787,CID1893145
14788,CID1893175
14789,CID1893194
14790,CID1893283
14791,CID1893416
14792,CID1893445
14793,CID1893511
14794,CID1893520
14795,CID1893605
14796,CID1893652
14797,CID1893682
14798,CID1893758
14799,CID1893860
14800,CID1893870
14801,CID1893930
14802,CID1893991
14803,CID1894121
14804,CID1894164
14805,CID1894190
14806,CID1894207
14807,CID1894353
14808,CID1894360
14809,CID1894394
14810,CID1894457
14811,CID1894487
14812,CID1894605
14813,CID1894730
14814,CID1894755
14815,CID1894898
14816,CID1894943
14817,CID1894997
14818,CID1895001
14819,CID1895131
14820,CID1895189
14821,CID1895220
14822,CID1895256
14823,CID1895374
14824,CID1895447
14825,CID1895519
14826,CID1895532
14827,CID1895568
14828,CID1895588
14829,CID1895595
14830,CID1895650
14831,CID1895656
14832,CID1895662
14833,CID1895671
14834,CID1895702
14835,CID1895761
14836,CID1895775
14837,CID1895779
14838,CID1895836
14839,CID1895919
14840,CID1895920
14841,CID1896015
14842,CID1896038
14843,CID1896104
14844,CID1896111
14845,CID1896225
14846,CID1896325
14847,CID1896368
14848,CID1896411
14849,CID1896466
14850,CID1896576
14851,CID1896670
14852,CID1896690
14853,CID1896753
14854,CID1896768
14855,CID1896855
14856,CID1896867
14857,CID1897068
14858,CID1897112
14859,CID1897173
14860,CID1897221
14861,CID1897247
14862,CID1897283
14863,CID1897288
14864,CID1897348
14865,CID1897448
14866,CID1897575
14867,CID1897620
14868,CID1897656
14869,CID1897673
14870,CID1897749
14871,CID1897776
14872,CID1897929
14873,CID1897974
14874,CID1898061
14875,CID1898122
14876,CID1898131
14877,CID1898175
14878,CID1898199
14879,CID1898204
14880,CID1898353
14881,CID1898377
14882,CID1898404
14883,CID1898438
14884,CID1898780
14885,CID1898809
14886,CID1898837
14887,CID1898849
14888,CID1898939
14889,CID1898944
14890,CID1899038
14891,CID1899050
14892,CID1899113
14893,CID1899183
14894,CID1899218
14895,CID1899287
14896,CID1899389
14897,CID1899420
14898,CID1899511
14899,CID1899558
14900,CID1899700
14901,CID1899779
14902,CID1899828
14903,CID1899850
14904,CID1899871
14905,CID1900058
14906,CID1900063
14907,CID1900073
14908,CID1900083
14909,CID1900142
14910,CID1900154
14911,CID1900164
14912,CID1900212
14913,CID1900249
14914,CID1900259
14915,CID1900290
14916,CID1900319
14917,CID1900374
14918,CID1900458
14919,CID1900698
14920,CID1900737
14921,CID1901000
14922,CID1901025
14923,CID1901038
14924,CID1901056
14925,CID1901269
14926,CID1901288
14927,CID1901335
